HahaScaling (Scaling Vectors):
-1.32327 -2.746373 -0.3374014
-0.466361 -3.018469 -1.630294
-1.549853 -2.675322 -0.8149168
-1.999267 -2.532473 -0.6499022
-0.9439904 -2.561706 -1.127671
-0.8048006 -2.333254 -1.286736
-1.808125 -2.846512 -1.468092
-1.628366 -2.150586 -0.6412241
-1.996432 -2.125314 -1.584442
0.0157244 -1.996117 -0.8519908
-0.9441791 -2.801671 -1.700679
-2.408407 -3.980707 -1.770616
-0.9031395 -1.987478 -1.306072
-1.12256 -2.8096 -1.395245
-0.5168675 -1.874434 -0.2901589
-0.648954 -2.364096 -0.9640165
-1.368922 -2.463952 -0.9022447
-0.4803084 -2.41678 -1.855921
-1.380188 -2.906706 -0.3949683
-0.2879259 -2.467976 -0.4117664
-1.107401 -2.32599 -0.3465329
-1.711053 -2.206702 -1.440732
-1.323172 -2.397964 -1.444038
-0.8436156 -3.371336 -0.7878546
-1.899727 -3.581352 -1.073152
0.629668 -2.559321 -0.868482
-0.4743437 -1.678588 0.5275707
-0.540327 -1.787218 -1.685741
-1.846538 -3.236443 -0.8759357
-0.1085917 -2.898286 -1.576503
-0.844961 -0.8904809 -0.9802704
-0.8007464 -2.52394 -0.6714873
0.2823968 -3.320422 -0.5769474
-1.043632 -2.289296 -1.069727
-0.4650377 -3.496322 -1.837196
-0.9975739 -3.385553 -2.107203
-1.021823 -1.864529 0.3633661
0.1493089 -3.924674 -1.013208
-1.475157 -2.071961 -1.360428
-2.045845 -3.667374 -2.155284
-1.762163 -3.280639 -0.08005951
-0.1598903 -2.185054 -1.874921
-0.4549329 -1.866947 -0.9313121
-2.047 -2.447592 -1.210907
-0.8864514 -2.74923 -0.6333528
-0.536529 -1.53294 -0.8751805
-0.6737155 -2.921808 -1.789727
-1.282544 -2.559891 -2.139026
-1.279773 -3.860343 -1.653373
-0.7295046 -3.039232 -0.980415
-1.613259 -2.970644 -3.508909
-1.600408 -3.111191 -1.20872
-0.346844 -1.54124 -0.5543726
-1.439636 -3.527678 -1.670369
-1.41468 -3.412048 -1.454924
-1.373464 -2.076002 -0.3346072
-1.25289 -3.678185 -1.049621
-0.06066915 -3.378166 -1.473611
-0.0376651 -2.217738 -1.646474
-1.008978 -2.412414 -1.402608
-0.8239536 -3.245054 -1.396045
-0.8136252 -2.252576 -1.660265
-1.672566 -2.15497 -1.192503
-2.453039 -3.339669 -2.034037
-0.4990886 -2.635995 -0.3397509
-0.1166953 -3.830476 -1.300011
-0.64043 -1.824213 -0.6286752
-1.135615 -2.140443 0.9459732
-0.8166914 -0.7637678 -1.133577
-1.372414 -3.554034 -2.086797
-0.3019878 -1.80759 -1.708358
-1.082592 -2.147541 -0.6177763
-0.9783332 -2.970098 0.1876747
-0.7588186 -3.16218 1.645272
-0.9986724 -1.038898 -1.176695
-1.022335 -2.727997 -1.073816
-1.176758 -2.905187 -0.8515722
-1.733866 -3.460672 -1.727005
-1.405234 -3.547531 -0.84535
-0.6888926 -3.392059 -1.101987
-1.54556 -1.97789 -1.107324
-1.645175 -1.600442 -1.266165
-1.470445 -2.323901 -1.376425
-1.618093 -1.829711 -1.351418
-0.6493909 -3.070705 -1.000803
-3.052169 -3.335146 -0.3074691
-0.3492807 -3.398135 -1.481411
-0.7735502 -2.182582 -1.376213
-0.4935516 -2.113525 -0.3503025
-1.092152 -2.451166 -1.733062
-1.618558 -2.37532 -1.305347
-0.2366118 -3.085247 -1.091747
-1.157146 -1.997239 -1.932941
-1.79167 -2.606862 -0.6597214
-1.707828 -2.344422 -1.243767
-0.6941334 -1.338556 -0.9272135
-1.293498 -2.377658 -1.585181
0.008709542 -2.837398 0.06160321
-0.7314892 -3.723097 0.2960711
0.1073842 -3.355954 -1.434986
-0.6495283 -2.704052 -1.579869
-1.02538 -2.173371 -0.6238411
-1.045117 -3.684163 -1.433295
-0.610138 -1.959494 -1.469881
-1.637323 -2.999676 -1.785542
-1.777888 -3.305037 -1.622346
-2.221171 -2.883397 -1.463516
-0.8754362 -2.708279 -0.7670374
-0.4590863 -1.728955 -1.908109
-1.278261 -2.12995 -0.6013777
-1.608205 -2.421344 -2.299012
-0.9721175 -3.406821 -1.617422
-1.70717 -2.420274 -0.8439401
-0.8467336 -2.203435 -0.1719561
0.05683324 -2.506999 -0.7247759
2.882476 0.1369199 0.2165867
-0.9848593 -2.427576 -0.5781201
-2.121484 -3.748273 -1.557737
-1.235915 -3.000853 -0.3138519
-0.7098494 -2.982984 -0.4519351
-1.170677 -2.828465 0.4990488
-0.06217145 -1.85059 -0.03198655
-1.463209 -3.206539 -2.220181
-1.632116 -2.935259 -0.8516768
-0.2723539 -2.186192 -1.073039
-0.5870111 -2.26683 -0.4857813
0.378827 -2.910809 -1.441001
-0.3526535 -1.749895 -0.5332817
-0.9936736 -2.016462 -1.124001
-0.3956179 -2.287271 -1.612102
-1.335803 -2.197281 -1.201225
-1.957106 -3.557734 -2.601273
-1.786603 -2.563843 -1.129431
-1.188405 -2.013818 -0.561637
0.8039035 -1.505393 -1.934348
-2.545178 -1.225037 -1.907953
-1.135532 -2.303614 -1.577567
-1.123997 -2.187642 -0.8351682
-1.148689 -2.350035 -1.043214
-1.690376 -3.560968 0.1587184
-3.015981 -4.521222 -3.025006
-1.515614 -3.71755 1.122032
-0.8696338 -1.606381 -1.262426
-0.9985837 -1.762694 -0.008992076
0.1910542 -3.217441 0.08985632
0.09382222 -2.548117 -1.218245
-1.015052 -2.59077 -1.049832
-1.096856 -2.423668 -0.7743273
-1.915528 -2.851655 -1.871897
-1.957235 -3.926335 -1.979046
0.3502905 -3.447271 0.003067593
0.5055832 -2.199546 -1.008645
-1.568712 -2.737895 -0.8487585
-1.100341 -1.969433 -1.501458
-2.6466 -3.272877 -2.106836
-2.309781 -2.79023 -1.502205
-2.145062 -2.802059 -1.549571
-1.530607 -3.402555 -1.759792
-1.483915 -3.03016 -2.06422
-2.376888 -3.197453 -1.955642
-1.684959 -3.006395 -2.118093
0.2099181 -3.154665 -1.680629
-1.095769 -1.10185 -2.254511
-1.361249 -2.00637 -1.29954
-2.084787 -3.158091 -1.290663
-0.9754665 -2.537006 -1.536974
-0.8178269 -3.70025 -1.567497
-1.315488 -1.862147 -1.06397
-0.7437078 -1.861288 -1.670033
-1.207201 -2.752229 -0.9991844
-0.4475786 -1.861552 -1.095496
-0.274341 -1.944885 -2.284701
-1.783859 -2.193169 -1.483004
-1.022322 -1.78578 -1.290857
-1.67787 -2.253567 -0.2605039
-1.65917 -2.132623 -1.359613
-0.6511148 -1.80692 -0.684785
-0.7682809 -1.735729 -1.020744
-1.12221 -2.513474 -1.440486
-1.311761 -2.884733 -1.248284
-0.5147759 -3.309196 -1.160914
-1.155463 -3.233292 -0.6135741
-1.550745 -2.938966 -1.445209
0.4084709 -2.859961 -0.6799164
-0.7878507 -2.885611 -1.63156
-0.824368 -2.520382 -2.893543
-0.3222997 -2.265554 -0.7017866
0.823364 -1.519491 -0.4088839
-0.5134603 -2.032367 -0.4470572
-0.5472688 -3.228232 -2.191533
-0.2615497 -2.12858 -0.6662976
-1.124543 -1.761183 -1.748017
-1.769143 -1.76646 -1.280106
-0.4832741 -2.923096 -1.349343
-0.6528133 -1.786659 -0.2259981
-1.823398 -2.487017 -0.7347547
0.2452223 -1.538977 -0.6441481
-1.565422 -2.703193 -1.328596
-0.378702 -2.615918 -0.9231662
-0.8498569 -2.561389 -1.180286
-0.2984734 -3.379405 -1.271272
-0.9366441 -2.417301 -0.5781137
-1.055119 -1.974919 -0.7975978
-0.5332839 -2.22178 -0.6113635
-0.7856855 -2.914854 -1.886663
-1.855662 -2.948838 -1.718556
-0.8594653 -3.354017 0.3452781
-1.471167 -2.253718 0.357362
-1.439679 -2.344231 -0.2996349
-0.5746311 -2.034167 -0.8905791
-0.3455127 -2.018652 -0.8201033
-1.241739 -1.993003 -0.4974505
-1.100813 -1.945728 -1.421878
-0.5023629 -2.95059 -0.5398441
-0.9698458 -2.689648 -1.376796
-1.268285 -3.200672 -1.094991
-2.173822 -2.510305 -1.389857
-0.160511 -2.164897 -0.9980209
-1.405698 -3.416393 -0.2303622
-1.262448 -2.857384 -0.7090327
-1.07328 -2.200184 -0.9159677
-0.6153571 -3.257676 -0.7629526
-1.549249 -1.91458 -0.8688229
-0.8100174 -2.697397 -0.5134138
-1.59399 -3.387464 -1.529958
-0.931225 -2.132112 -1.225337
-0.9988455 -2.839959 0.2179865
-0.1209378 -1.939316 -0.8758312
-0.9243069 -2.627769 -0.9883078
-0.6783708 -1.549339 -1.472104
0.03079377 -3.698475 -1.941795
-0.7324749 -2.68316 -1.477498
-0.7288942 -1.62791 -0.842253
-1.454517 -3.015917 -1.519089
-1.908642 -2.938807 -1.424169
-1.441893 -2.87595 -1.79039
-1.236108 -3.425345 -1.588352
-0.7710959 -2.681532 -2.020438
-0.6721079 -2.063088 -0.9903169
-1.997682 -2.584997 0.3034036
-1.00775 -2.764579 -1.072867
-1.506624 -2.572803 -1.61718
-1.145449 -2.968419 -0.9052107
-0.9017799 -2.681494 0.1328645
-1.37298 -2.469988 -0.9092694
-0.8529543 -2.047459 -1.261222
-0.6126837 -1.743183 -0.9294479
-0.5223812 -1.431603 -0.7154007
-0.9504825 -2.141287 -0.7033089
-1.172779 -3.497392 -0.7911599
-1.041412 -2.469252 -1.28475
-0.7923304 -4.292024 1.572964
-2.218174 -4.014483 -2.60932
-1.273066 -1.775185 -1.231206
-0.1630612 -0.7532074 -1.065929
-2.079443 -4.051254 -1.091779
-1.215152 -3.094045 -0.8517134
-0.553387 -1.819952 -1.453145
-0.6041732 -2.31249 -0.6829619
-2.054028 -3.206779 0.5764733
-1.455555 -3.137726 0.4046584
-1.411221 -2.675204 -1.016824
-1.280987 -1.32232 -0.2495248
-0.06190789 -2.416331 -1.73929
-0.6644481 -3.53444 1.593074
0.02249954 -2.081404 0.2724555
0.02356135 -2.045735 -1.671127
0.171013 -1.644413 -0.3101857
-1.213812 -1.857447 -1.602677
-0.197338 -2.234339 0.6338719
-1.660843 -1.978391 -0.689266
-0.5044469 -1.905577 -1.42173
0.1200351 -2.467115 -0.5962957
-2.021084 -3.634847 -2.694268
-1.128821 -2.135637 -1.377317
-1.930343 -2.421441 -1.640253
-1.607221 -1.513587 -1.891348
-0.8509033 -2.057908 -1.087546
-2.035766 -3.617362 -0.8985572
-0.5591956 -1.140814 -0.6278335
-1.565431 -2.565638 -1.059968
-0.9524609 -1.674505 -1.898484
-1.454805 -2.230234 -1.427991
-0.7976846 -1.233725 -1.235937
-0.5968894 -2.335513 -0.3934317
-1.278931 -2.340894 -0.3346736
-1.016604 -1.118886 -1.379335
-0.7012024 -2.397176 -0.07156152
-1.757249 -1.737355 0.37728
-0.7024931 -1.832016 -1.123513
-0.009476221 -3.103317 -0.6777679
-0.7918512 -2.096925 -0.8040144
-0.8621975 -2.365346 -1.498777
-1.739468 -2.609075 -2.595824
-0.8102537 -2.962805 -1.024871
-1.7548 -2.854084 -0.8526044
-2.017948 -2.706222 -1.795866
-1.494705 -2.667389 -1.453618
-2.785249 -2.141582 -0.4412041
0.1223187 -1.877845 -1.987987
-3.439719 -4.795434 -2.289755
-0.9832903 -3.014936 -1.535937
-0.7707858 -1.305929 -0.4965003
-0.8071633 -1.62328 -0.7499422
0.08217008 -2.704194 -1.154722
-1.416283 -3.324452 -0.4633295
-1.466276 -1.75698 -2.285738
-0.8671811 -2.526655 -1.071555
-2.876307 -4.310642 -2.720867
0.2828642 -2.47395 -0.4178366
-0.6235631 -2.66232 -0.6975893
0.02641843 -0.612366 -1.660719
-1.319712 -2.370782 -0.827196
-0.1041722 -3.268668 -1.202193
-1.123375 -2.732396 -1.661028
-1.81443 -2.120505 -1.367555
-0.8740796 -3.433547 -0.695268
0.3398296 -2.498108 -0.8800126
-0.9336941 -2.620749 -1.034658
-1.604613 -3.382339 -1.422497
-0.9997577 -2.400945 -0.6281818
-0.702692 -2.218088 -0.3183439
-0.9496069 -1.218821 -1.700249
-0.8317322 -2.050345 -0.7597063
-0.5089828 -2.435061 -0.8136512
-1.208493 -3.498792 -1.998458
-1.419325 -2.538635 -1.453152
-1.205496 -2.856965 -1.063633
-1.719737 -3.595504 -1.758825
-1.668388 -3.406169 -1.515937
1.748938 -3.500172 -1.142965
0.1496262 -3.106745 -0.956973
-0.6634645 -3.039987 -1.637075
-1.448208 -3.618662 -0.3631927
-2.385937 -2.302908 -1.022976
-1.782025 -3.368451 -1.814242
-2.566676 -2.507343 -0.8744783
-2.205997 -2.492586 -0.7342152
-1.160259 -2.478075 -0.5403263
0.02754194 -1.873922 -0.8432935
-1.337932 -2.359035 -1.63439
-1.490801 -3.014476 -1.062377
-1.534011 -2.409648 -2.668221
-0.9629421 -1.793371 -0.4217343
-1.148781 -4.125345 -1.842264
-1.550053 -4.040805 -1.682416
-0.8613558 -1.762225 -1.037734
-0.2034118 -2.321671 -1.906611
-1.679395 -1.654092 -1.268063
-1.044982 -2.454117 -0.7576416
-1.533555 -2.84599 -1.896685
-2.269018 -1.982533 -1.47893
-0.548372 -3.017309 0.01819416
-1.740911 -2.730843 -0.1390323
0.5763012 -2.997816 -1.795864
-0.9430357 -1.984221 -1.340472
-0.9320585 -2.201413 -1.527775
-0.7466897 -2.993929 -0.8282897
-0.4307331 -2.114124 -1.33411
-0.6417069 -2.770038 -1.300556
-1.184846 -1.964485 0.05122145
-1.696604 -3.840631 -2.306731
-1.668273 -3.538514 -1.585539
0.07047919 -2.896472 -1.758668
-0.6476749 -3.069038 -1.853233
-0.6638046 -1.379917 -0.7526116
-1.644987 -3.2418 -0.565596
-0.8818589 -1.558828 -0.9680846
-2.131562 -2.418786 -1.748256
-1.870027 -3.390082 -1.026909
-0.3810447 -2.395315 -0.6494415
-0.2371149 -1.086756 -0.9952453
-1.272034 -3.762572 -2.501276
-1.350312 -3.186191 -2.402094
-1.202653 -2.388627 1.045544
-1.833973 -2.931754 -0.5435591
-0.975833 -3.314761 -0.4833694
-1.156536 -1.412268 0.4754992
-0.8964068 -2.243925 -1.373673
-1.287791 -2.006863 -1.524797
-0.8175607 -2.383169 -1.181253
0.1686298 -2.631866 -1.460172
-1.046751 -2.210124 -1.127297
-0.8060647 -2.00548 -1.120463
-0.0179544 -3.15329 -2.549315
-0.9236878 -2.488539 -0.7712846
-0.08649638 -3.097202 -0.5944319
-0.8313443 -2.240242 -1.770459
-0.9513892 -2.620335 -0.5282466
0.4778545 -2.632988 -1.961417
-0.09307943 -4.346611 -2.976705
-1.14702 -2.17157 -0.5944594
-0.8838772 -2.603492 -2.122978
-0.7370094 -2.729311 -0.7389213
-0.5644955 -2.072338 0.4157085
-1.27739 -2.681756 -0.8128734
-1.029026 -2.315785 -1.112829
-1.125793 -2.935135 -0.7929069
-0.9528196 -3.418818 -1.010122
-1.587905 -3.105964 -0.5267274
-2.22863 -3.396814 -2.744132
-0.8687401 -2.198086 -0.8942705
-0.9378902 -1.96759 -1.509655
-1.31781 -2.313986 -1.819516
-0.6745098 -2.95978 -1.616713
-1.616302 -3.011829 -1.849462
-1.886197 -2.704527 -1.219597
-1.26425 -3.581038 -1.521584
-0.4223575 -3.635484 -0.8004506
-1.488921 -3.209501 -1.329843
-0.3551449 -2.026484 -0.9370421
-1.210277 -2.331599 -0.9913704
-1.215231 -3.127698 -1.220487
-0.2158561 -1.767261 -0.06128841
-0.5424413 -1.41596 0.3589812
-1.234918 -2.246485 -1.474827
-0.8358357 -2.359877 -1.345718
-0.7305034 -2.669976 -1.452452
-1.02812 -2.634626 -1.528243
-2.159023 -2.41394 -1.527833
-0.3451181 -3.165193 -1.672007
-0.8773247 -2.069414 -1.153144
-0.5096473 -3.656557 -0.8589102
-0.6388195 -3.521112 -0.8434419
-1.638125 -3.25974 -2.311162
-1.81169 -3.180556 -1.732392
-1.721271 -2.395303 -0.9713355
-1.144751 -2.719307 -0.7063835
-0.2824827 -1.923175 -0.9524043
-0.00775909 -2.346001 -1.675192
-0.6128158 -1.098766 -1.111987
-1.164155 -3.189682 -1.293208
-0.6368514 -1.924015 -2.113752
-0.9088104 -3.145591 -2.101871
-0.9955969 -2.065775 -0.6596144
-1.228331 -2.26826 -1.478364
-1.530898 -2.402113 -0.3218203
-1.053579 -2.420021 -0.8914843
-0.4685596 -2.149149 -0.1837203
-1.191739 -1.834608 -0.1497948
-2.380119 -3.421583 -1.242018
-1.421111 -1.548216 -1.678811
0.06228852 -1.512405 -0.5453338
-1.295484 -3.1718 -1.36622
-0.847577 -2.708952 -1.253486
-1.215994 -2.053646 -1.085257
-0.09151529 -0.7731655 -0.6236244
-1.329568 -1.639539 -0.6127598
-0.7900765 -2.337508 -1.156428
-0.997889 -1.350276 -0.5614219
-0.6046013 -1.915952 -0.2807931
-1.532311 -2.86525 -0.9278716
-2.700747 -2.647535 -1.168828
-1.200777 -2.921882 -0.6529279
-2.439135 -3.75275 -1.388163
-2.007891 -3.818384 -2.601164
-1.115246 -2.124588 -1.675678
-0.8700936 -3.295332 -1.622543
-0.6507555 -3.181415 -2.499491
-1.102423 -3.053348 -0.3036594
0.02974126 -2.690587 -1.331135
-0.5597163 -3.38571 -0.8603393
-1.288926 -2.957782 -0.5155197
-0.4737945 -1.975075 -0.5772116
-0.7881472 -2.840746 -1.467205
-0.6849797 -2.521941 -0.3761469
-0.8323035 -3.206878 -1.261812
-0.07585505 -2.949491 -1.208406
-1.49838 -2.280715 -0.9961637
-1.33846 -1.876358 -0.5571432
-0.758442 -2.447736 -0.472174
-1.021352 -2.491361 -0.7254459
-1.507784 -2.163663 -1.291402
-0.9114534 -1.402195 -0.04651619
-0.6132451 -2.165755 -1.893886
-1.650236 -2.40727 -2.3056
-0.7582699 -2.299679 0.1430421
-2.42133 -3.711025 -2.567421
-0.3641424 -2.357117 -1.033147
-0.054183 -2.154871 -0.06499563
-1.122099 -2.789873 -0.5483347
-0.6154837 -1.963663 -1.058581
-1.586575 -2.269595 -0.8686801
-1.774003 -2.158663 -1.609095
-1.599852 -3.183425 -1.373215
-0.1138972 -3.032901 -0.9013742
-0.9087451 -3.627755 -2.48495
-2.234668 -3.795262 -1.830227
-2.11881 -3.835201 -1.884907
-1.992466 -2.035367 -0.936989
-1.249082 -3.198953 -0.9642905
-1.864446 -3.47031 -2.465665
-1.112649 -3.745068 -1.154615
-0.3235067 -1.847701 -1.812733
-0.4921622 -2.169537 0.3386954
-1.373718 -2.407228 -2.038024
-1.416133 -2.844744 -1.13999
-1.973347 -3.375379 -1.801068
-1.326808 -1.786903 -1.406164
-1.918085 -2.34262 -0.7250126
-0.5645059 -2.260007 -0.2423385
-1.481753 -2.561066 -1.269932
-2.263875 -3.834038 -1.905696
-1.807894 -2.539324 -1.00543
-2.115428 -3.184268 -1.331112
-0.8538156 -2.166637 -0.5986805
-0.04566462 -1.9619 -1.158782
-0.6656591 -2.728594 -1.890164
-1.102337 -1.176251 -1.354192
-2.338835 -4.319253 -2.732148
-0.8704215 -1.925158 -0.9784105
-1.133167 -1.202836 -0.9954987
-0.8165981 -2.057013 -0.9359693
-1.771187 -2.852813 0.5267713
-2.157886 -2.742144 -0.7354769
-1.263777 -1.968265 -0.1837765
-2.574327 -3.34233 -1.931868
-1.81459 -2.51941 -1.248909
-1.087488 -2.493305 -1.243289
-0.2728727 -1.712442 -2.30699
-2.438145 -2.426628 -0.8814563
-1.535953 -2.244197 -0.3320928
-0.6662976 -2.095757 -1.43618
-1.27561 -2.330501 -0.9860362
-1.736002 -2.310099 -0.005324113
-0.7684892 -2.206254 0.3823748
-1.173669 -1.645497 0.5567518
-0.555052 -1.515652 -1.844821
-1.682145 -1.541317 0.2231435
-2.385774 -2.758241 -0.8727499
-1.345881 -1.752968 -0.5486555
-0.6202563 -2.041648 -0.6353114
-1.435774 -2.305772 -0.4660055
-0.8311951 -1.911149 -1.045152
-2.324409 -3.705387 -1.317519
-2.092521 -3.207243 -2.324197
-2.348858 -2.961461 -0.7034838
-0.794813 -1.733085 -0.9707828
-1.247232 -2.512553 -1.520522
-1.223361 -2.103266 -0.5255475
-1.082399 -2.727119 -1.499886
-1.910035 -2.605607 -1.543323
-0.5607709 -2.39454 -1.317527
-0.2149862 -2.224871 -1.052696
-1.881828 -2.983195 -0.7318233
-1.317073 -3.05387 -2.170908
-0.3384631 -2.019917 -0.3446841
-1.809575 -4.029456 -2.457452
-1.893344 -2.941954 -1.22494
-1.391826 -2.225137 0.2306374
-0.4969941 -2.084986 -1.031054
-1.199186 -2.396362 -1.31248
-0.02895875 -2.11319 -1.370357
-1.260718 -3.010013 -1.882606
-1.420128 -2.439738 -1.387324
-0.5326954 -2.339117 -1.397629
-1.045173 -2.021275 -3.413563
-1.008551 -2.808505 -0.8489619
-0.6684018 -2.643665 -0.1751505
-0.497815 -3.631323 -1.414566
-1.168634 -2.77422 -1.950641
-1.16078 -3.280331 -0.5176426
-2.070351 -3.574499 -0.8082993
-0.7086537 -2.341195 -0.8095908
-1.150909 -1.092096 -0.1560234
-1.39685 -2.2328 -1.20607
-1.471367 -2.557784 -1.065439
-0.8680732 -2.217672 -1.158014
-1.672502 -2.453579 -1.674545
-1.314455 -2.167961 -0.6769029
-1.340692 -2.261629 -0.2439761
-1.379785 -1.988948 -0.7496379
-0.9743413 -3.145571 -0.8024125
-1.716761 -2.734517 0.1396342
-1.274236 -1.628177 -1.240404
-0.2338466 -1.227153 -3.736579
-1.522096 -3.562403 -1.42969
-0.4777575 -1.628514 -2.124955
-1.245778 -3.291505 -1.924291
-0.6990256 -2.696397 -1.850461
-1.540759 -3.776494 -0.5779044
-1.141971 -2.194823 -1.435077
-1.423146 -2.177894 -0.8278097
-1.669068 -1.823813 0.07787782
-1.47857 -2.692755 -1.017398
-0.4280552 -2.272387 -1.09202
-1.663972 -2.943495 -1.294203
-1.019653 -2.532496 -0.5755891
-0.6761988 -3.529524 -1.000939
0.5498913 -2.308122 -0.07430635
-1.155975 -2.46372 -1.651158
-1.930633 -2.878671 -0.8666022
-0.7443275 -1.941401 -1.114044
-1.446264 -1.837264 -1.501431
-0.6803007 -1.621064 -0.4398148
-1.577675 -2.982875 -1.150456
-0.9180018 -2.164126 -2.196691
-1.111895 -2.303979 -0.9338804
-1.185439 -1.646748 -0.9936375
-1.823361 -2.636364 -1.075866
-1.130654 -2.055905 -0.8291802
-1.154501 -2.69559 -0.1137369
-0.2486627 -2.51419 -1.012681
-0.8584358 -3.114434 -1.940858
-1.922239 -2.710409 -0.8251022
-0.6375867 -3.276717 -0.9527079
-1.146919 -3.206724 -0.1869335
-2.323421 -3.607356 -0.8580826
-1.326361 -2.258195 -1.737573
-1.019969 -3.762521 -1.372877
-1.188658 -2.092082 -0.5894079
-1.469194 -1.980924 -1.526841
-0.2729669 -2.175086 -0.6704429
-1.308643 -2.516393 -0.05426565
0.3223858 -2.657608 -0.8028454
-0.2961521 -3.077008 -1.543113
-0.7480951 -1.102729 -1.44872
-0.3266784 -2.062735 -0.3778118
-1.528694 -2.208626 -0.948066
-0.7397643 -1.855348 -1.86124
-1.385597 -3.55629 -0.6869491
-0.1423474 -2.471731 -1.125602
-0.7734452 -2.152808 -0.3617381
-1.054299 -2.426626 -0.9188726
-1.160115 -2.989472 -1.330563
-1.043641 -2.260106 -0.7091049
-1.76585 -2.566368 -1.965417
-0.7839649 -2.20747 -0.6658184
-1.377776 -3.417125 -1.20165
-1.04091 -2.483928 -1.222743
-1.113143 -2.253349 -1.434592
-2.60362 -2.611613 -0.01489426
-1.625942 -2.510891 -1.392444
-2.190336 -2.770698 -0.4214399
-0.7362742 -3.100385 -1.637872
-1.197436 -1.913615 -0.9904259
-0.8581882 -3.251979 -1.447428
0.2481619 -2.467734 -1.23655
-2.882216 -2.891461 -0.6169541
-1.637058 -3.617399 -1.502646
-0.6924385 -2.825427 -0.2429003
-0.1391754 -3.157184 -0.1055164
-0.6860052 -3.697408 -1.390891
-0.1543875 -2.648601 -1.314032
1.003895 -2.14422 -1.332328
-1.107744 -2.293213 -0.8853317
-3.513336 -4.683411 -1.276913
-0.4601509 -1.052525 -0.3539096
-0.5890148 -1.779985 -0.5407473
-1.423215 -3.569695 -1.176759
-1.461007 -1.688343 -0.6017331
-1.703909 -3.31869 -1.633881
-1.589238 -1.640471 -1.153576
-1.844603 -3.789282 -2.253236
0.2262983 -1.379532 -0.9075236
-0.554516 -1.164962 -2.154051
-1.800533 -3.985452 -1.946127
-0.8976053 -3.947381 -2.684689
-1.168148 -1.789778 -0.8022423
-0.9465006 -4.09861 -2.680474
-2.336762 -3.001976 -0.7597204
-0.7600971 -4.043067 -1.028397
-1.747468 -2.065654 -0.7861627
-1.308503 -3.575123 -0.732413
-1.081401 -2.316182 -1.595677
-1.980133 -2.117191 -0.001985025
-2.462498 -3.582455 -2.587655
-1.398384 -3.034965 -0.3640659
-0.9632832 -3.261072 -0.7475395
-1.563075 -2.039119 -1.814595
-1.22787 -3.491358 -0.2788117
-1.794821 -2.428158 -2.641272
-0.1282444 -2.263534 -0.6608078
-1.090664 -2.853618 -1.014296
-1.238133 -2.534648 -0.9403138
-1.213729 -1.998083 -1.140297
-0.04740374 -3.340394 -0.4192855
-0.7008532 -2.160907 -0.8103508
-0.6966537 -1.396402 -1.177868
-0.1345648 -2.682439 -0.9715436
-1.039053 -2.124555 -0.3693427
-2.132387 -3.048913 -1.337497
-1.838506 -3.29173 -1.497428
-1.473888 -1.351243 -1.070939
-0.8879851 -2.410147 -0.6398389
-1.416623 -2.400011 -1.450532
0.01329406 -1.758993 -0.2469021
-1.441957 -1.837916 0.471219
-0.3616414 -3.885926 -1.242492
-1.032244 -1.965011 -1.004816
-0.9410098 -1.691411 -0.8182452
-0.05663008 -1.49556 -1.766222
-0.7858077 -1.732419 -0.6242367
-0.9313778 -3.202213 -0.6734601
-2.293333 -3.841484 -0.8073995
0.3888189 -3.605285 -1.573901
-0.647696 -1.541172 -1.051994
-0.4399842 -2.616219 -0.2823911
-2.293659 -5.132015 -5.710011
-1.053226 -2.736842 -1.360605
-1.873649 -2.869665 -0.5229839
-0.8680822 -2.88748 -1.254109
-2.476708 -2.649921 -0.8723164
-0.3571716 -1.972936 -0.8148871
-1.638388 -1.982655 -1.189512
-1.319706 -2.541674 -0.9068255
-0.7334803 -1.388627 -1.208744
-2.804561 -3.070779 -0.9213249
-0.6534236 -2.509611 -1.36931
-2.118613 -2.015938 -0.4675892
0.1345788 -2.040353 -0.2952976
-2.25719 -2.802854 -0.9491977
-2.076505 -3.283181 -1.65237
-1.201423 -2.710303 0.02700025
-1.822735 -3.34768 -1.785894
-1.783955 -3.003616 -0.9734172
-1.360233 -2.895047 -0.7460476
-1.485237 -2.795707 -1.125187
-1.089129 -2.084842 -1.19279
-1.756706 -2.410853 -1.032477
-1.603845 -2.506085 -2.129007
-0.6594733 -2.368745 -0.6213985
-0.5728649 -3.045928 -0.6399742
0.4658858 -2.331241 -0.5911646
-1.489886 -3.373149 -1.327358
0.04729373 -1.942768 -0.996617
-1.402559 -3.101972 -1.125733
-0.5336363 -3.866368 -0.768989
-0.3099485 -2.031815 -1.406446
