RBuffer (Rotation Quaternions):
0.6552485 -0.1855959 -0.17819 0.7102478
0.6637685 0.6299062 -0.2608365 0.307561
0.5768638 0.3580363 0.4426457 0.5857499
0.4733975 -0.3543165 0.5043133 0.6293033
0.5111203 -0.4294164 0.4531466 0.5907755
0.482883 -0.5096388 0.5121247 -0.4947933
-0.564706 -0.4747078 0.5664024 0.3673526
0.6027605 0.3994628 -0.5420901 -0.4280741
0.6318015 0.3175714 -0.5756379 -0.4106292
0.5501969 -0.4184346 -0.4032491 0.5996549
-0.3200518 0.6695722 -0.6241767 0.2442194
0.08820942 -0.2471108 0.8320415 0.4887354
-0.1323702 -0.05429306 0.5878763 0.7961983
-0.5148676 -0.5483096 0.644241 0.1386409
0.1146523 -0.02364709 0.7767055 0.6188895
0.6833422 0.4985705 0.3811462 0.3730933
0.5697766 0.4366378 0.4943988 0.4901754
0.5865771 0.3767862 0.4723623 0.5392896
0.5385157 0.3452533 0.3808078 0.6676723
0.6537831 0.2362303 0.2890037 0.6582094
0.2100435 0.7416514 -0.5973009 -0.2215091
0.1903633 0.7785503 -0.5305264 -0.2759764
-0.3348141 -0.5856166 0.6756643 0.2973725
0.6027236 0.3578117 0.4428093 0.5591196
0.1618686 0.7797734 -0.5569769 -0.2356452
0.6188968 0.7704341 0.1500026 -0.0299495
0.8000585 0.5389897 -0.1958667 0.1761606
0.06006505 -0.1489325 0.539214 0.826716
0.7458872 0.5880608 -0.307127 -0.05924337
0.7504216 0.5231605 -0.4037759 -0.01163858
0.3843068 0.9162349 0.005684598 0.1130902
-0.1146681 0.6103086 0.7768022 0.1046561
-0.372176 -0.6056947 0.6552302 0.2555237
0.6402765 0.576156 -0.3990849 0.314359
0.6335638 0.3802499 0.4914145 0.4609972
0.01527909 0.647626 0.7340581 0.2037294
0.2989223 0.5280976 0.6942859 0.3869436
0.7204642 0.2794117 -0.1327617 -0.6206726
-0.6157053 -0.3137848 0.1884361 0.6978094
0.08448292 0.7080454 0.6782649 0.1774569
0.1692156 0.6062092 0.7626311 0.1492323
0.250349 0.6585862 0.6801473 0.2024572
0.008860402 -0.16669 0.56532 0.8078052
0.4310122 0.882127 -0.04003066 0.1856824
0.4246807 0.8931453 0.06254525 0.1342601
0.3855466 0.2944486 0.7696238 0.4151299
0.4056936 0.9031662 0.004652303 0.1402917
0.4159239 0.9004085 0.02974222 0.1240451
0.3655323 0.9051616 -0.00858699 0.2167826
0.5517834 0.3707102 0.5497789 0.5058183
0.6396568 0.4182458 0.4647928 0.4470764
0.6529813 0.4512849 0.4363959 0.4236934
0.4280777 0.4561513 0.3449719 0.6997641
0.4110415 0.6405022 -0.5134668 -0.3964258
0.4746777 0.094083 0.6382729 0.5986961
-0.05401858 -0.1214728 0.5841542 0.800681
0.6025242 0.7795882 0.1708959 0.001181211
0.09925846 0.07444009 0.7217447 0.6809487
0.6038863 0.794969 -0.03445303 0.04646078
0.2553828 0.4457403 0.3759595 0.7712001
0.2459359 0.9071787 -0.2050975 -0.2729052
0.362147 0.9287019 0.01994622 0.07722968
-0.02609482 -0.1803605 0.425379 0.8864772
0.6162998 0.2336742 0.5940148 0.4612127
-0.4861427 -0.569548 0.6412406 0.1676025
-0.4193132 -0.6045855 0.6373068 0.2291129
0.6043764 0.7305854 -0.2111234 0.2374888
0.575497 0.751656 -0.1835634 0.2648034
0.0762091 -0.1898104 0.5349388 0.8197589
0.4747082 0.5854785 -0.5621499 -0.3403737
-0.08188552 0.6269738 0.7683255 0.09936991
0.7506021 0.1644644 0.1080354 -0.6307743
0.3964068 0.608445 -0.5987138 -0.3379322
0.1324771 0.6584911 0.7220187 0.1659161
0.2397293 -0.192656 0.7163249 0.6263322
0.1610499 0.6293414 0.7482875 0.1343802
0.6030037 0.3408153 0.2962552 0.6576201
0.3917724 0.666342 -0.493532 -0.3986588
-0.4543743 -0.5565481 0.6253676 0.3044889
0.5054153 0.8095271 -0.1213999 0.272916
0.6495664 0.5461114 -0.4239481 0.3163759
0.5484825 -0.4478484 -0.5100121 -0.4883506
0.3055647 -0.2389604 0.6795669 0.6226692
0.5505315 0.5742733 0.4659282 -0.3873449
0.3250034 -0.2257906 0.6946374 0.6007247
0.602014 0.6013396 0.414978 -0.3221228
0.2219442 -0.2265508 0.6670681 0.6741183
0.5071619 0.6703604 -0.2916255 0.4564627
0.4565387 0.6760467 -0.3137253 0.4859111
-0.02720366 0.7376862 0.6742241 0.02238013
0.004324301 0.7596136 0.6466836 0.06905573
0.7920069 0.1663678 0.3569231 0.4665326
-0.02555081 0.5001007 0.8655494 -0.008389412
0.5739405 0.5390285 0.4563372 -0.4144837
0.5968212 0.6479246 -0.3044372 0.3623753
-0.5284554 -0.1596903 0.8333874 0.02644391
0.9716347 -0.01162382 0.1819477 -0.1506177
-0.4445662 -0.04072607 0.8948092 -0.004299539
0.5730124 0.6155972 0.3998543 -0.3644357
0.3610129 0.6393026 -0.6192698 -0.2783284
0.7526636 -0.5634081 -0.2137852 0.265263
-0.2902083 0.1542108 0.7511357 -0.5725322
-0.1899296 0.9799502 0.0166371 0.05785492
0.0428466 -0.06331885 -0.03734621 0.9963735
0.3878194 -0.5733804 0.6224077 -0.3652938
0.6410467 -0.3713093 -0.2558432 0.6210738
0.6268368 -0.3889015 -0.2447678 0.6292216
-0.5933108 0.7758216 -0.1949618 -0.0898491
0.6908796 -0.2929755 -0.3762537 0.5434
-0.2791936 0.596615 -0.3604614 0.660431
-0.3675195 0.6118113 -0.581695 0.3901887
-0.6808522 0.7211685 -0.1082307 -0.06813374
-0.2906336 0.5896937 -0.1842688 0.7306424
0.3811102 -0.5308539 0.579335 -0.487155
-0.2811629 0.7173393 0.1988257 -0.6056731
0.641982 -0.3495133 -0.2775668 0.623423
-0.3059291 0.6218845 -0.5404624 0.4770404
-0.4873762 0.5951901 0.2503352 -0.5878311
-0.09347719 0.00291536 0.6004937 0.7941415
0.2264495 0.8014017 -0.3677464 -0.4138096
0.4992724 -0.4925211 -0.2840588 0.6538046
0.7077561 -0.2961546 -0.3936374 0.5063825
0.1626639 0.2792686 0.3523044 0.8783115
0.5483581 0.8232896 0.1350662 0.05704875
0.1543594 0.9255849 -0.2578329 -0.2301911
-0.3181559 0.5657597 -0.4725844 0.5961179
0.5369144 -0.5376939 -0.3310004 0.5595059
0.1683731 -0.04029095 -0.694626 0.6982275
0.6188086 -0.41072 0.5862357 -0.3235932
0.6953451 -0.3247606 -0.398948 0.5018625
0.62198 -0.3419277 -0.2817571 0.6456308
0.3825982 -0.5548251 0.5767227 -0.4617127
0.6707769 0.2237806 -0.5950322 -0.3819911
0.6494918 0.7597807 0.02928409 -0.005999735
-0.4132479 0.6392084 0.2710991 -0.5891894
0.4589891 -0.08053732 -0.5757943 0.6717912
0.4856118 -0.5876447 -0.2446177 0.5991802
-0.6466314 0.6996101 -0.2087237 -0.2210153
0.3820869 -0.4270785 0.7370077 -0.3583756
-0.3133029 0.5831774 -0.3479105 0.6638551
-0.2193524 -0.07329179 0.8223762 -0.5198174
0.5961151 -0.0607602 -0.572512 0.5596293
0.6224524 0.7667823 -0.03820035 0.1521134
0.002039448 -0.3424646 0.9125641 0.223474
-0.3262071 0.5871192 -0.3400305 0.6582243
-0.2446913 -0.2380689 0.7653447 -0.545616
-0.0281025 -0.07359505 -0.1392078 0.9871246
0.06408383 -0.1724705 0.4621691 0.8674946
-0.3505979 0.9234496 -0.01473332 0.1552574
0.6984006 0.03221875 -0.5308663 0.4789356
0.7485026 -0.204702 -0.3306455 0.5371355
0.6349038 -0.290985 -0.2435341 0.6729903
0.506592 -0.5472633 0.6637445 -0.05753849
0.7862656 0.5089126 0.03302212 0.3488605
0.7316186 -0.5655297 0.193636 0.327743
0.2939968 0.9312779 -0.06405272 0.2053891
0.6094053 0.7743543 -0.01491512 0.1696409
0.5171075 0.8356182 -0.009585768 0.1850673
0.07444354 -0.2560188 0.7533185 0.6011853
0.06117491 -0.05939049 0.08379628 0.9928285
0.1369936 -0.1854261 -0.1540498 0.9607906
0.1633038 -0.2322648 -0.3683396 0.8852745
0.08837432 -0.1499744 0.08200175 0.981312
-0.3087275 0.691165 0.2381323 -0.6084991
0.1866075 -0.2179891 -0.4407045 0.8505514
-0.4239781 0.8950786 -0.08801536 0.1064434
-0.4651941 0.8270325 -0.2314005 0.2146288
-0.4097138 0.5520923 -0.3452011 0.6388777
-0.3642637 0.5720695 -0.3717526 0.6339151
-0.3286973 0.5736308 -0.4059286 0.6309736
-0.2904366 0.5690866 -0.4449963 0.627507
0.6031401 -0.523484 -0.1647565 0.5788279
0.728493 -0.4021215 -0.07429859 0.5496144
-0.5082622 0.619369 -0.590075 -0.09931247
0.4527493 -0.6117973 0.6200705 0.1903541
0.3070481 -0.6471923 0.6653007 -0.2103293
0.3621692 0.9145516 -0.07800344 0.1623089
0.3182213 0.9109136 -0.06543463 0.2543422
0.8619323 0.2952262 0.08966793 0.4023352
0.06635801 -0.2121366 0.7135562 0.6644036
0.03359351 -0.1588691 0.6483417 0.7438313
-0.03828025 -0.656598 0.7117445 -0.2466437
-0.02681328 -0.6301948 0.7454548 -0.215482
-0.04228022 -0.6010361 0.7844394 -0.1470468
-0.0530438 -0.5978865 0.7996967 -0.01425698
-0.059162 -0.5362954 0.8397671 0.0606484
-0.06785674 -0.4752859 0.8510207 0.2127498
-0.08744695 -0.4215668 0.8453369 0.3162912
-0.04119052 -0.3360558 0.8379665 0.4279976
0.4613372 0.1730209 0.6044448 0.6260017
-0.02258529 -0.2162293 0.7309859 0.6468341
0.015115 -0.1756112 0.6717689 0.719485
0.03581624 -0.2295352 0.7267411 0.6464348
0.03750575 -0.1732355 0.6828178 0.7087613
0.6905192 0.6838177 0.01232928 0.2354244
0.2518146 0.9438844 -0.1365045 0.1644327
0.6665394 0.7195071 -0.04458205 0.189861
0.6405209 -0.4506393 -0.1922418 0.5913545
0.1273543 -0.544484 0.6982908 -0.4468869
0.2964408 -0.5338882 0.6588933 -0.4392559
-0.3620951 0.6250924 0.4068039 -0.5591574
-0.3177801 0.637054 0.4684022 -0.5232372
-0.373235 0.6005755 0.4295734 -0.5616683
-0.3526973 0.6128514 0.4720317 -0.5265014
0.03952232 -0.1504913 0.5522466 0.8190324
0.8339285 0.4105277 0.04572568 0.3659771
0.3964873 0.8888865 -0.03250705 0.2272047
0.7847884 0.5068403 0.07463108 0.3487841
-0.2978413 0.5652999 -0.407633 0.6523509
-0.4654393 0.6174206 0.242363 -0.586019
0.2850327 -0.1188674 -0.4998542 0.8091802
0.3217492 -0.07578598 -0.5493986 0.767395
0.3242502 0.007161257 -0.6109433 0.7221903
0.1724828 -0.500669 0.6643767 -0.5274312
0.1442072 -0.5355376 0.6708756 -0.4922699
0.1199283 -0.5497631 0.6786478 -0.4720326
-0.279435 0.6066347 -0.3854001 0.6366923
-0.2899896 0.5785646 -0.4389616 0.6232828
-0.2787909 0.5500073 -0.4950915 0.6120881
-0.2414345 0.5461494 -0.5246858 0.6067411
-0.2226418 0.5591216 -0.5468837 0.5820066
0.2243288 -0.5627871 0.5735433 -0.5513576
0.1618688 -0.6516707 0.7147253 -0.195682
-0.2614529 0.6520371 -0.6314179 0.3283311
-0.5089639 -0.49086 0.3980642 0.5844288
-0.5576261 0.4348086 0.5578007 -0.4345723
-0.3626958 0.6070105 0.4493344 -0.5459748
-0.3697242 0.6027538 0.3985682 -0.5840677
0.4711282 0.5283298 0.6296359 0.3201005
0.6098039 0.3579939 -0.469877 -0.528389
-0.3620899 0.6073736 0.4922135 -0.5076553
-0.385207 0.5929933 0.4896586 -0.5101066
-0.3658559 -0.6050862 0.365214 0.6055071
0.5984553 0.3766611 -0.460432 -0.5366376
0.5614583 -0.4298489 -0.541508 0.4547125
-0.3869222 -0.591837 0.3269316 0.6270055
0.572628 -0.4148552 -0.5414897 0.4547318
0.601527 -0.3093859 0.6588288 -0.3292265
-0.6936433 0.7202864 -0.006680761 0.001380539
0.7238684 -0.688252 0.03134269 -0.03662486
0.4810525 -0.5182651 -0.4475731 0.5474193
0.6018971 0.7982721 0.02169402 -0.003280361
0.4507355 -0.5448142 -0.4420692 0.5518966
0.422504 -0.5669872 -0.421968 0.5674141
0.5579111 0.7073119 -0.3162371 0.2973873
0.5176647 0.675834 -0.3768933 0.3649974
0.6671156 -0.008706736 0.1918302 0.7197791
0.709663 -0.05879658 0.04556822 0.7006032
0.7007034 -0.1288415 -0.1630448 0.6825181
0.6794944 -0.2210391 -0.2726753 0.6442648
0.3362063 -0.6135098 0.6537647 -0.2883792
0.4057185 -0.5956916 0.6369184 -0.2736404
0.496589 -0.5356953 0.6277306 -0.2690432
0.1181113 0.253998 0.7763299 -0.564665
0.2089472 0.6089643 0.5151919 -0.5657568
0.9475295 -0.2785918 0.1411419 -0.0682165
-0.04518102 -0.04836627 0.7924788 0.6062976
-0.1165183 0.6956186 -0.07674265 0.7047331
-0.5251497 0.2492989 0.6523186 0.4863623
0.6388611 0.4173445 0.5849879 -0.2747164
-0.07222349 0.6756867 0.7332416 0.02424694
0.7603676 0.6478353 0.03040445 0.03501517
-0.2035923 0.9649555 0.1644554 -0.01911763
0.7224038 0.6561375 -0.1994194 0.08858953
-0.07374752 0.9296377 0.3608848 0.009854135
0.7673039 -0.4365142 -0.2734101 -0.38203
0.5561633 -0.5053879 -0.4379404 -0.4934304
0.7134381 0.1829464 -0.3085351 0.6019491
0.7696187 0.08781423 -0.2588608 0.5770327
0.8157848 -0.003513537 -0.2318446 0.5298404
0.8336998 -0.06646226 -0.2002832 0.5103076
-0.3321109 -0.3007959 0.8135031 -0.3707248
-0.3071263 -0.2422359 0.8467082 -0.3606666
0.9075554 -0.3429619 0.1986701 0.1387465
0.9291421 -0.3567661 0.0941289 0.02350749
-0.04945118 -0.04117433 0.7781551 -0.6247671
-0.1672155 -0.1867496 0.7435609 -0.6199038
-0.1905764 -0.3276336 0.7189471 -0.582625
-0.2017557 -0.3696441 0.7463446 -0.5153906
-0.07580043 -0.4287419 0.7998047 -0.4132155
0.9653118 -0.2383073 0.1029906 0.02784595
0.9420254 -0.2247804 0.2256843 0.1054913
0.8888146 -0.2387543 0.3379758 0.1969192
0.8527545 -0.2683913 0.3664241 0.2578938
0.2443478 -0.4043643 0.8801914 -0.04524068
0.2308303 -0.4072924 0.8825806 -0.04337796
0.2635525 -0.4407119 0.8580185 0.01082471
0.3144404 -0.4816488 0.8132757 0.08788712
0.3657176 -0.5190282 0.7455628 0.2024756
0.3815547 -0.5242295 0.703267 0.2915729
0.7342461 -0.1736531 0.2572746 0.6037689
-0.001298239 -0.3786029 0.7750289 -0.5059529
-0.4270862 -0.04270105 0.6440181 -0.633257
0.6247019 -0.1629157 -0.3724813 0.666681
0.9683277 -0.1967719 0.1509353 0.02899508
0.9453487 -0.2052178 0.2344526 0.09609003
0.906341 -0.2157544 0.3240213 0.1643359
0.8519235 -0.2351428 0.3976609 0.2465763
0.2546614 -0.3790878 0.8895456 -0.01218601
0.2619899 -0.4166052 0.870513 -0.002893253
0.3077414 -0.4805233 0.8196124 0.05126456
0.3823319 -0.5122441 0.7468589 0.1833846
0.3537894 -0.5418727 0.7152686 0.2638137
0.2657103 -0.5360291 0.7419819 0.3025452
0.4242156 -0.5352439 0.7131853 0.157866
0.3824306 -0.5244755 0.7606965 0.003624927
0.2749979 -0.4672325 0.8371197 -0.07280477
0.843816 -0.237807 0.4150306 0.2432525
0.8428066 -0.2048917 0.4630128 0.1825251
0.850653 -0.1816908 0.4714438 0.1453224
0.9022265 -0.1737548 0.3778164 0.1142422
0.5470699 -0.1761731 0.8167719 -0.0506077
0.6519981 -0.1288599 0.7436513 -0.07263635
0.8376257 -0.1607393 0.5198572 0.04790001
0.8300238 -0.2464678 0.4946395 0.07513825
0.7263693 -0.3817274 0.571549 0.001897732
-0.08984636 -0.03661258 0.8691922 -0.484863
-0.1726774 -0.1700086 0.8374459 -0.4898611
-0.2530163 -0.2942386 0.7849432 -0.4829808
-0.2601126 -0.3528198 0.781829 -0.4433993
0.09724878 -0.4964245 0.8097963 -0.2972125
0.2482825 -0.5967374 0.745076 -0.1646872
-0.5213767 -0.02180501 0.6068024 -0.5995679
0.2425624 -0.580559 0.7486345 -0.2089523
0.6812834 -0.1709399 -0.3053729 0.6429462
0.6904401 -0.1346951 -0.3090531 0.640028
0.7482165 -0.1497737 -0.2363145 0.6015772
0.632881 -0.04176835 -0.3511687 0.6887652
0.646544 -0.02518448 -0.3230256 0.6906527
0.6719708 0.01836517 -0.3092836 0.6726525
0.8212581 -0.3687406 0.09919505 0.4239407
0.1377872 -0.5246909 0.807354 -0.2321499
0.7844383 -0.01942963 -0.3976595 0.4755481
0.80936 -0.07075785 -0.2794023 0.5117264
0.2213381 -0.5641964 0.783931 -0.1347001
0.7881546 -0.1072581 -0.2015116 0.5715777
0.7668234 -0.05154053 -0.2131486 0.6032354
0.7205453 0.05542257 -0.267259 0.6374288
0.6756002 0.06118554 -0.2838981 0.6776596
0.6885473 0.05498751 -0.2702525 0.670703
0.6189533 0.1212301 -0.3247461 0.7047979
0.6473259 0.1536301 -0.3423059 0.6634709
0.6722109 0.09913646 -0.2983845 0.6702768
0.680099 0.1281006 -0.3022112 0.6555333
0.6763794 0.0923598 -0.2801658 0.6748983
0.700766 0.2145314 -0.2792419 0.620425
0.6641644 0.1725185 -0.3007033 0.6623446
0.7013032 -0.3585795 0.2250003 0.5735584
0.5529552 0.5079558 -0.4898109 0.4430652
-0.480186 -0.5405197 0.5452386 -0.4242342
0.05086676 0.0292324 -0.6801184 0.7307509
-0.1433756 -0.3624176 0.7318088 -0.559064
-0.05419119 -0.4000427 0.7867047 -0.4670383
-0.4430456 -0.1282814 0.6433403 -0.6110382
0.06274027 0.04304418 -0.6195118 0.7812911
0.6304138 -0.374825 0.5975859 -0.3239998
-0.3890308 0.3945088 0.7905079 -0.2609887
-0.5077821 0.414942 -0.4025027 0.6387269
-0.5420222 0.425619 0.6877422 -0.2281908
-0.3941872 0.4662391 0.6578373 -0.4410075
0.7241136 -0.3277657 -0.2653329 -0.5457357
-0.4210892 -0.2115891 -0.3401967 0.8137445
-0.5690264 -0.04154885 -0.2090797 0.7942091
-0.3015876 0.6209098 0.7090761 -0.1439682
0.7331715 -0.08882327 0.2018339 0.6432985
0.7113454 -0.1132331 0.1970003 0.6650991
0.6529035 -0.5972683 -0.2638426 -0.3838939
0.1856835 0.3958311 0.7094157 -0.5527825
-0.3649246 0.8429674 0.3195206 0.2326857
0.5582649 -0.4899378 -0.509105 -0.4348716
-0.3398795 -0.2878144 -0.3035489 0.8423198
0.6280221 0.6667382 0.274612 -0.2926372
0.03323407 -0.05615902 0.8828569 0.4650862
0.02218431 -0.04973195 0.8421789 0.5364411
0.2301933 -0.6685758 -0.1594803 0.6889003
0.6231789 -0.3342292 -0.4781747 0.520853
0.001957988 0.997431 -0.06542762 0.02909667
-0.478064 0.8577853 -0.1269152 -0.1398262
-0.3920777 0.8968396 -0.2006582 -0.04110802
0.04751647 -0.05543175 0.5276698 0.8463061
0.85528 -0.5140826 0.0238347 0.0603902
0.534533 -0.4628387 -0.3736788 0.6003489
0.4819571 -0.5173551 -0.2609657 0.6572351
0.6037672 -0.3681248 -0.5345667 0.462804
0.06766426 -0.07775375 0.2518008 0.9622745
0.05853397 -0.07032071 0.3433991 0.9347222
0.02044893 -0.07042217 0.7930239 0.6047608
0.0185367 -0.06681024 0.7642842 0.6411414
0.5468761 -0.4481813 -0.3514277 0.6136438
-0.2858281 -0.1811178 -0.0002840776 0.9410093
0.04616598 -0.05813445 0.5799585 0.8112566
-0.3827792 0.9029111 -0.1870039 -0.05710611
0.312494 -0.6342993 -0.2491295 0.6617751
0.5147952 0.3934472 0.7171886 0.2565649
0.02735148 -0.06160693 0.8386741 0.5404462
0.02743633 -0.0587499 0.8274488 0.5577849
0.1909637 -0.6740115 -0.07465577 0.7096956
0.7585304 -0.1919515 -0.05327246 -0.6204419
-0.4606227 0.8868275 0.007718868 -0.03611073
0.3862506 -0.5922642 -0.1599941 0.6887928
0.3925752 -0.5880862 -0.1489459 0.6912702
0.08351894 -0.7021455 0.01011459 0.707046
0.1097714 -0.6985213 -0.03131384 0.7064259
0.2564737 0.5994294 0.7142934 0.2543435
-0.2656364 -0.29487 0.7586685 -0.5166343
0.6258549 -0.3291533 -0.5782084 0.4069874
0.7379965 0.1858268 0.1148162 -0.6384722
-0.3278052 0.8375546 -0.3800904 -0.2158176
0.2646015 -0.4852961 0.7434046 -0.3765945
0.3409847 -0.4471917 0.769068 -0.3037818
0.1182163 0.6561067 -0.4570863 0.5887451
0.01966823 0.6791953 -0.4807832 0.554215
-0.5449261 0.08176786 -0.5532512 0.624726
0.1712525 0.5993157 0.7242208 -0.2949533
-0.04618923 0.7056065 0.04625889 0.7055821
0.5368832 0.4601523 0.590234 0.3894099
0.5081726 0.4916788 0.5679911 0.421187
0.3328303 0.6238925 0.4147471 0.5726838
0.6028646 0.3695281 0.64583 0.2879352
0.1437857 0.6923479 0.2413125 0.6646414
0.6279315 -0.3252372 0.5812492 -0.4025819
0.5526987 -0.3958338 -0.4891414 -0.5464252
0.6535972 0.4023211 0.3885377 -0.509889
0.04197834 -0.2225884 0.8539098 -0.4685405
0.4133434 -0.3997552 0.644213 -0.5043139
0.8573119 -0.5081237 0.01907151 -0.08039114
0.6207995 -0.3004738 0.6636149 -0.2897217
0.5811912 0.4027103 0.6213071 0.3376663
0.6238058 0.3329339 0.6458434 0.2879367
0.4851905 0.5143784 0.5428579 0.4531118
0.3495416 0.6146856 0.4473923 0.5475603
0.5574349 0.4350269 0.6099088 0.3578117
-0.3646251 0.9081492 0.1828444 0.09424262
0.0415623 0.02186815 0.8666763 -0.4966553
-0.05034219 0.9948462 0.07081204 0.0522696
-0.300984 0.577377 -0.445993 0.6141129
-0.1654896 0.6356789 -0.4748861 0.5856693
-0.08899834 0.687354 -0.4044005 0.5967276
-0.01657756 0.7066416 -0.3341261 0.6234922
-0.05275173 0.7009555 -0.3746611 0.6045724
0.2902677 -0.650298 0.09929445 0.6949803
0.3286163 -0.6186597 0.07010698 0.7101806
0.03236801 0.6621071 -0.569472 0.4860741
-0.0562011 0.644314 -0.5771442 0.4986034
0.5532632 -0.5413621 -0.1094086 0.6235838
0.5192417 -0.5665383 -0.1810888 0.6137011
-0.5565934 0.5757547 0.2208744 -0.5567088
-0.2788157 -0.238795 -0.5134004 0.7756667
0.2012573 0.3006939 0.01830732 0.9320641
0.110534 0.5030549 0.05416445 0.8554439
0.2044328 -0.6825209 0.1434435 0.6868743
0.2423492 -0.6651612 0.1252626 0.6950804
0.1566768 -0.5707062 0.1661468 0.7887598
0.1224636 0.7123422 -0.1293061 0.6788601
-0.2686272 0.9304093 0.1993766 0.1497564
-0.4039106 0.8855111 0.175329 0.1482766
-0.6047741 0.72841 0.2897669 0.1403647
-0.3685444 0.8977562 0.1887423 0.1502832
-0.2174473 0.9240709 0.2561241 0.1822364
0.09927789 0.07000909 0.7733349 -0.6222504
-0.1212168 -0.08122072 -0.6658978 0.731635
0.7654695 -0.3803085 -0.2255406 -0.4674968
0.759429 -0.3222208 -0.1631785 -0.5411229
0.1556885 0.5697697 0.7525511 -0.2911876
0.173851 0.5808119 0.718933 -0.3399542
0.09867077 0.1272397 -0.6321848 0.7579026
0.1088627 0.09576011 -0.618049 0.7726541
0.6388136 -0.4299151 0.08274226 -0.6326484
-0.5743486 0.8070206 -0.1123698 -0.07883152
-0.1226005 0.2828475 0.1008246 0.9459391
-0.06939121 0.9618891 0.2406393 0.1097573
-0.2281055 -0.1388761 0.01032376 0.9636258
-0.4685782 0.3585878 -0.2887895 0.7539562
0.6703021 0.3203488 0.2680152 -0.6133836
0.2120912 0.1867512 -0.5795982 0.7643344
-0.03652847 0.4808808 0.728173 -0.4870147
0.8291885 0.1705774 0.4775361 0.2351786
-0.1004317 -0.07237583 -0.6429943 0.7557999
0.6743651 -0.2135009 0.4922459 -0.5072899
-0.3515491 0.3069686 0.7834271 0.4103968
0.5281457 0.5152411 0.4892038 -0.4650466
0.7133546 -0.0463124 0.1233659 0.688303
-0.05599137 0.0579306 0.4452419 0.8917783
0.03986646 0.7039768 0.1556787 -0.691803
-0.3127712 0.6088566 0.5376159 0.4923789
-0.3304904 0.6619547 0.4887957 0.4622452
-0.3494845 0.7440629 0.5431028 0.1710854
0.2701164 -0.09794141 0.7146459 0.6377505
0.5835952 0.7835139 0.1083853 -0.1837799
-0.03313686 0.7646694 0.2462763 0.5945844
-0.2753495 -0.5616955 -0.2487137 0.7394742
-0.05625466 0.7011479 0.1424465 -0.6963733
-0.2940856 -0.5810353 -0.2328724 0.7222756
-0.1937761 0.1206142 0.4174908 0.8795478
0.680162 -0.3759696 0.3860663 -0.4969699
0.1138843 0.9193307 0.3579131 -0.1173011
-0.0420043 0.2225957 0.8539244 -0.468508
-0.272931 0.2988049 0.7948961 -0.4520667
-0.3798523 0.6036946 -0.07361574 0.6970263
0.09964471 0.1082773 -0.4005569 0.9043788
0.020128 0.7802665 0.6248056 -0.01992459
-0.33582 0.655955 -0.321904 0.594412
-0.08894323 0.1940447 0.8121471 0.5430034
-0.3356969 0.9265323 -0.1217009 -0.1184659
0.002691217 0.0601401 0.04409934 0.9972116
0.08872945 0.05960542 0.9914317 0.07508305
0.1478519 0.7706016 0.2081137 -0.5839534
0.4659241 0.5143709 0.58735 -0.4163618
0.6173449 -0.3960898 0.4334925 -0.5235289
-0.1726622 0.355613 0.350087 0.8492151
0.247982 0.8504683 0.460412 -0.05682679
0.626937 -0.406814 0.4457833 -0.4926758
0.7679964 0.02433135 -0.00979448 -0.6399167
0.6179083 0.4810684 0.4262641 0.452837
0.2493575 0.7270682 0.5935114 0.2386142
-0.2802837 0.5549569 0.5952457 0.5090641
0.8326026 0.3282785 -0.2770165 -0.3496682
0.5441784 0.4320319 0.3367019 0.6354921
0.564765 0.318216 0.2938252 0.702457
-0.1714286 0.1273299 0.4998497 0.8393745
0.7223957 0.1770643 -0.1291582 -0.6558284
0.02887866 0.7065345 0.1249684 0.6959581
0.6844031 -0.3120924 0.3426425 -0.562838
-0.4265242 -0.4715263 0.76706 0.08578371
0.6924108 -0.3972306 0.1975651 0.5689843
